generation  	alive.rpl   	n.adlt.rs   	n.adlt.fst.wc_p1-2	n.adlt.fst.wc_p1-3	n.adlt.fst.wc_p2-3
1850        	10          	0.04978     	0.0001259   	0.0001811   	0.000101    
1855        	10          	0.04884     	8.159e-05   	0.0003003   	6.329e-05   
1860        	10          	0.05662     	5.79e-05    	0.0004489   	5.161e-05   
1865        	10          	0.06372     	9.765e-05   	0.0003839   	0.0001331   
1870        	10          	0.03846     	0.0001586   	0.0001194   	7.972e-05   
1875        	10          	0.04199     	0.0002822   	0.0004257   	0.000148    
1880        	10          	0.04157     	0.0002258   	0.0003633   	0.0001287   
1885        	10          	0.03022     	0.0001693   	0.0003821   	0.000157    
1890        	10          	0.03393     	0.0001567   	0.0002587   	0.0001906   
1895        	10          	0.03377     	5.046e-05   	0.0002657   	0.0001364   
1900        	10          	0.03404     	0.0001322   	0.0002683   	0.0001364   
1905        	10          	0.0318      	0.0002277   	0.0002391   	0.0001345   
1910        	10          	0.01894     	0.0002468   	0.0004851   	0.0001435   
1915        	10          	0.03428     	0.0003564   	0.0003631   	0.0002399   
1920        	10          	0.03091     	0.000173    	0.0003673   	0.0002107   
1925        	10          	0.04029     	0.0001023   	0.0002759   	0.0001004   
1930        	10          	0.04979     	9.08e-05    	0.000513    	8.078e-05   
1935        	10          	0.03834     	0.0001436   	0.0004928   	0.0003142   
1940        	10          	0.0349      	9.839e-05   	0.0001548   	0.0001239   
1945        	10          	0.0295      	0.0001013   	0.0001381   	0.0001063   
1950        	10          	0.03249     	5.353e-05   	0.0002224   	0.0001892   
1955        	10          	0.03802     	0.0001134   	0.0003497   	0.0002841   
1960        	10          	0.02471     	0.0001074   	0.0003282   	0.0002283   
1965        	10          	0.02779     	0.0001163   	0.0004273   	0.0001626   
1970        	10          	0.03391     	0.000157    	0.0002781   	0.0003006   
1975        	10          	0.02986     	0.0001078   	0.0001239   	8.942e-05   
1980        	10          	0.02123     	0.0002272   	0.0004283   	9.948e-05   
1985        	10          	0.02799     	0.0002515   	0.0003262   	0.0001415   
