replicate   	generation  	n.adlt.rs   	n.adlt.fst.wc_p1-2	n.adlt.fst.wc_p1-3	n.adlt.fst.wc_p2-3
1           	1330        	2.617       	0.01789     	0.03826     	0.01551     
1           	1335        	2.65        	0.0367      	0.03282     	0.02453     
1           	1340        	2.733       	0.02185     	0.0374      	0.04476     
1           	1345        	2.567       	0.02265     	0.03681     	0.01694     
1           	1350        	2.667       	0.01379     	0.03501     	0.01248     
1           	1355        	2.683       	0.00845     	0.03108     	0.02685     
1           	1360        	2.683       	0.008109    	0.04933     	0.03531     
1           	1365        	2.633       	0.01734     	0.03726     	0.02823     
1           	1370        	2.7         	0.01648     	0.02307     	0.008384    
1           	1375        	2.8         	0.02331     	0.0313      	0.001609    
1           	1380        	2.8         	0.01473     	0.03858     	0.01123     
1           	1385        	2.683       	0.02009     	0.02856     	0.008629    
1           	1390        	2.767       	0.02311     	0.04287     	0.02247     
1           	1395        	2.833       	0.01649     	0.03897     	0.01681     
1           	1400        	2.8         	0.04309     	0.03391     	0.01819     
1           	1405        	2.7         	0.02753     	0.05743     	0.007673    
1           	1410        	2.767       	0.01066     	0.03449     	0.01702     
1           	1415        	2.7         	0.002358    	0.03027     	0.01787     
1           	1420        	2.65        	0.03085     	0.04789     	0.02309     
1           	1425        	2.583       	0.04926     	0.07106     	0.01438     
1           	1430        	2.7         	0.03655     	0.08395     	0.05841     
1           	1435        	2.733       	0.01742     	0.07429     	0.03241     
1           	1440        	2.683       	0.01406     	0.03135     	0.008707    
1           	1445        	2.75        	0.02553     	0.04666     	0.009627    
1           	1450        	2.633       	0.02382     	0.05767     	0.03088     
1           	1455        	2.55        	0.006046    	0.06226     	0.01825     
1           	1460        	2.567       	0.02075     	0.04439     	0.01741     
1           	1465        	2.5         	0.0184      	0.04846     	0.02907     
1           	1470        	2.667       	0.01344     	0.03898     	0.02822     
1           	1475        	2.667       	0.01255     	0.03608     	0.01862     
1           	1480        	2.7         	0.0185      	0.05168     	0.02704     
1           	1485        	2.733       	-0.003283   	0.02923     	0.01857     
1           	1490        	2.667       	0.04986     	0.04397     	0.01003     
1           	1495        	2.717       	0.004831    	0.02086     	0.004994    
1           	1500        	2.65        	0.02195     	0.03812     	0.03687     
1           	1505        	2.617       	0.02742     	0.03484     	0.02154     
1           	1510        	2.683       	0.01399     	0.04736     	0.03251     
1           	1515        	2.633       	0.03075     	0.04612     	0.01935     
1           	1520        	2.533       	0.01168     	0.05569     	0.0261      
1           	1525        	2.65        	0.0264      	0.04782     	0.01612     
1           	1530        	2.633       	0.01639     	0.0303      	0.01204     
1           	1535        	2.667       	0.02562     	0.05458     	0.02446     
1           	1540        	2.65        	0.03833     	0.05279     	0.01236     
1           	1545        	2.633       	0.03743     	0.0676      	0.02387     
1           	1550        	2.733       	0.04569     	0.06085     	0.01893     
1           	1555        	2.717       	0.03216     	0.05728     	0.0263      
1           	1560        	2.733       	0.03634     	0.06632     	0.0576      
1           	1565        	2.65        	0.03688     	0.05985     	0.03553     
1           	1570        	2.567       	0.02023     	0.05782     	0.02411     
1           	1575        	2.667       	0.04696     	0.07227     	0.04632     
1           	1580        	2.683       	0.01244     	0.03569     	0.02315     
1           	1585        	2.617       	0.02124     	0.0826      	0.01746     
1           	1590        	2.717       	0.01208     	0.0524      	0.01514     
1           	1595        	2.467       	0.04377     	0.07048     	0.01736     
1           	1600        	2.633       	0.06342     	0.07921     	0.02788     
1           	1605        	2.583       	0.01512     	0.0504      	0.02456     
1           	1610        	2.7         	0.01014     	0.03726     	0.02573     
1           	1615        	2.733       	0.03325     	0.03523     	0.01281     
1           	1620        	2.733       	0.01125     	0.01396     	0.0001072   
1           	1625        	2.6         	0.02621     	0.04993     	0.006141    
1           	1630        	2.683       	0.0381      	0.08968     	0.01516     
1           	1635        	2.65        	0.01261     	0.0369      	0.02294     
1           	1640        	2.633       	0.004884    	0.05565     	0.01702     
1           	1645        	2.55        	0.01695     	0.04864     	0.05663     
1           	1650        	2.6         	0.02532     	0.05566     	0.02435     
1           	1655        	2.483       	0.02294     	0.0829      	0.02571     
1           	1660        	2.733       	0.01798     	0.06661     	0.03817     
1           	1665        	2.767       	0.03273     	0.08935     	0.06152     
1           	1670        	2.75        	0.01264     	0.04664     	0.03232     
1           	1675        	2.8         	0.01381     	0.03293     	0.02318     
1           	1680        	2.667       	0.02439     	0.03618     	0.00875     
1           	1685        	2.767       	0.02477     	0.03576     	0.007019    
1           	1690        	2.75        	0.01569     	0.05024     	0.02597     
1           	1695        	2.783       	0.01346     	0.03805     	0.01223     
1           	1700        	2.733       	0.01416     	0.04933     	0.01165     
1           	1705        	2.733       	0.02718     	0.08396     	0.04206     
1           	1710        	2.817       	0.03454     	0.06147     	0.01176     
1           	1715        	2.783       	0.01476     	0.03149     	0.01137     
1           	1720        	2.75        	0.02956     	0.04124     	0.01898     
1           	1725        	2.683       	0.03472     	0.05549     	0.01179     
1           	1730        	2.8         	0.01838     	0.03704     	0.01063     
