replicate   	generation  	n.adlt.rs   	n.adlt.fst.wc_p1-2	n.adlt.fst.wc_p1-3	n.adlt.fst.wc_p2-3
1           	1784        	2.567       	0.01952     	0.03984     	0.01162     
1           	1788        	2.45        	0.0328      	0.04109     	0.00908     
1           	1792        	2.367       	0.02621     	0.06359     	0.01153     
1           	1796        	2.35        	0.01965     	0.04759     	0.03906     
1           	1800        	2.383       	0.03282     	0.06137     	0.02144     
1           	1804        	2.45        	0.04467     	0.08237     	0.01615     
1           	1808        	2.567       	0.00723     	0.04179     	0.005656    
1           	1812        	2.433       	0.02058     	0.06929     	0.03657     
1           	1816        	2.417       	0.05873     	0.04968     	0.02644     
1           	1820        	2.55        	0.02854     	0.0628      	0.02403     
1           	1824        	2.5         	0.04776     	0.05135     	0.005421    
1           	1828        	2.45        	0.03323     	0.06546     	0.02642     
1           	1832        	2.467       	0.01552     	0.04957     	0.03807     
1           	1836        	2.617       	0.03366     	0.06898     	0.02436     
1           	1840        	2.633       	0.02754     	0.04543     	0.009699    
1           	1844        	2.6         	0.03655     	0.03561     	0.03079     
1           	1848        	2.617       	0.0512      	0.03821     	0.03453     
1           	1852        	2.517       	0.05424     	0.06103     	0.0351      
