generation  	alive.rpl   	n.adlt.rs   	n.adlt.fst.wc_p1-2	n.adlt.fst.wc_p1-3	n.adlt.fst.wc_p2-3
1600        	10          	0.04211     	0.0001437   	0.0003773   	8.257e-05   
1605        	10          	0.04212     	0.0001005   	0.0002724   	8.397e-05   
1610        	10          	0.05241     	4.526e-05   	0.0009735   	0.0002757   
1615        	10          	0.04091     	0.0001482   	0.0003228   	0.0001102   
1620        	10          	0.04029     	8.636e-05   	0.0001679   	0.0002238   
1625        	10          	0.03651     	0.0001739   	0.0001612   	0.0002178   
1630        	10          	0.03468     	0.0001148   	0.0002134   	5.376e-05   
1635        	10          	0.04317     	0.0001516   	0.000154    	0.0002159   
1640        	10          	0.03228     	5.541e-05   	0.0001742   	0.0001122   
1645        	10          	0.0355      	0.0001246   	0.0003733   	5.868e-05   
1650        	10          	0.02368     	0.0001872   	0.0002526   	0.0002002   
1655        	10          	0.026       	8.418e-05   	0.0002648   	9.79e-05    
1660        	10          	0.02347     	6.909e-05   	0.0002613   	5.897e-05   
1665        	10          	0.03062     	0.0001386   	0.0001451   	5.233e-05   
1670        	10          	0.03262     	6.693e-05   	0.0001229   	6.785e-05   
1675        	10          	0.01925     	4.698e-05   	0.0001024   	6.843e-05   
1680        	10          	0.0306      	9.527e-05   	0.0002502   	8.134e-05   
1685        	10          	0.04801     	6.548e-05   	0.0001849   	0.0001961   
1690        	10          	0.05223     	0.0001074   	0.0003211   	0.0001113   
1695        	10          	0.03558     	6.201e-05   	0.0003352   	5.196e-05   
1700        	10          	0.03362     	0.000238    	0.0001269   	0.0002603   
1705        	10          	0.03679     	0.0001524   	0.0001015   	9.106e-05   
1710        	10          	0.03825     	7.209e-05   	0.0001965   	2.193e-05   
1715        	10          	0.0304      	0.0001695   	0.0002592   	0.0001139   
1720        	10          	0.04411     	0.0001996   	0.0003612   	0.000151    
1725        	10          	0.03123     	6.975e-05   	0.0001879   	8.381e-05   
1730        	10          	0.02928     	0.0001042   	0.0004021   	0.0001318   
1735        	10          	0.02446     	0.0001662   	0.0002626   	0.0001726   
1740        	10          	0.02827     	0.000196    	0.0006097   	0.0001159   
1745        	10          	0.02747     	0.0001065   	0.0002793   	0.0001486   
1750        	10          	0.02049     	0.000178    	0.0006198   	0.0002665   
1755        	10          	0.03825     	0.0002843   	0.0004953   	1.256e-05   
1760        	10          	0.0323      	0.0003289   	0.0002637   	0.0001256   
1765        	10          	0.02456     	8.251e-05   	0.0004151   	0.0001997   
1770        	10          	0.03425     	7.941e-05   	0.0001389   	5.103e-05   
1775        	10          	0.02656     	0.0001544   	0.0005178   	0.0001917   
1780        	10          	0.03066     	0.0001674   	0.0002884   	0.0001774   
1785        	10          	0.02222     	0.0001175   	0.0003542   	0.0001044   
1790        	10          	0.02296     	0.0001625   	0.0002709   	0.0001442   
1795        	10          	0.03591     	7.043e-05   	0.0001329   	7.85e-05    
1800        	10          	0.03652     	0.000236    	0.0004847   	0.0001237   
1805        	10          	0.03458     	0.0002012   	0.0002102   	0.0001448   
1810        	10          	0.0374      	0.0001203   	0.0002707   	0.0001472   
1815        	10          	0.04158     	0.0001203   	0.00016     	8.013e-05   
1820        	10          	0.03968     	0.0001034   	0.0001999   	0.0002079   
1825        	10          	0.04899     	0.0001322   	0.0001408   	0.0001807   
1830        	10          	0.051       	0.00012     	0.0003604   	6.564e-05   
1835        	10          	0.02934     	5.996e-05   	0.0002413   	0.0001537   
1840        	10          	0.0475      	0.0001519   	0.0004055   	9.951e-05   
1845        	10          	0.04301     	0.0001492   	0.0006921   	0.0001573   
1850        	10          	0.05002     	3.443e-05   	0.0003204   	0.0001736   
1855        	10          	0.04258     	6.116e-05   	0.0004641   	0.0001634   
1860        	10          	0.0469      	4.037e-05   	0.0003958   	0.0002471   
1865        	10          	0.04477     	0.0002189   	0.0001737   	0.0001034   
1870        	10          	0.0445      	0.0001309   	0.0001425   	8.309e-05   
1875        	10          	0.03839     	0.0001932   	0.0001915   	8.407e-05   
1880        	10          	0.04947     	6.731e-05   	0.000223    	0.0001578   
1885        	10          	0.04856     	0.0002381   	0.0004222   	0.0001636   
1890        	10          	0.04004     	0.0001912   	0.0004445   	8.461e-05   
1895        	10          	0.04871     	0.0002707   	0.0003507   	0.0002301   
1900        	10          	0.04973     	0.0001889   	0.0002725   	2.004e-05   
1905        	10          	0.03827     	9.819e-05   	0.000713    	0.0002175   
1910        	10          	0.04329     	0.0001723   	0.0006849   	0.0001787   
1915        	10          	0.029       	0.0001459   	0.0002064   	9.692e-05   
1920        	10          	0.02238     	0.00027     	0.0004421   	0.0001247   
1925        	10          	0.02929     	0.0001664   	0.0003484   	0.0001597   
1930        	10          	0.02921     	0.0004086   	0.0007015   	0.0001222   
1935        	10          	0.0155      	0.0001287   	0.0003305   	0.0001203   
1940        	10          	0.0191      	8.533e-05   	0.0002866   	8.536e-05   
1945        	10          	0.02728     	7.175e-05   	0.0002284   	3.324e-05   
1950        	10          	0.02279     	3.102e-05   	0.0003591   	0.0001395   
1955        	10          	0.01857     	0.0002941   	0.0003478   	0.0001167   
1960        	10          	0.0201      	6.574e-05   	9.116e-05   	4.466e-05   
1965        	10          	0.01107     	0.0001966   	0.0002527   	0.0001763   
1970        	10          	0.01486     	0.0001131   	0.0002197   	7.828e-05   
1975        	10          	0.01719     	0.0002505   	0.0004499   	0.0003305   
1980        	10          	0.02157     	0.0001111   	0.0004182   	0.0001861   
