replicate   	generation  	n.adlt.rs   	n.adlt.fst.wc_p1-2	n.adlt.fst.wc_p1-3	n.adlt.fst.wc_p2-3
1           	1428        	2.683       	0.007033    	0.03431     	0.02018     
1           	1432        	2.75        	0.008769    	0.05138     	0.0308      
1           	1436        	2.6         	0.02994     	0.08886     	0.03767     
1           	1440        	2.65        	0.05187     	0.05546     	0.01298     
1           	1444        	2.733       	0.01475     	0.03287     	0.004841    
1           	1448        	2.617       	0.03087     	0.04881     	0.01533     
1           	1452        	2.717       	0.002938    	0.05651     	0.04156     
1           	1456        	2.75        	0.01364     	0.03886     	0.02854     
1           	1460        	2.717       	0.0188      	0.01128     	0.01938     
1           	1464        	2.633       	0.02643     	0.04379     	0.0216      
1           	1468        	2.717       	0.02174     	0.03072     	0.003802    
1           	1472        	2.717       	0.02539     	0.03163     	0.008682    
1           	1476        	2.65        	0.02896     	0.02402     	0.0207      
1           	1480        	2.65        	0.04866     	0.05652     	0.0266      
1           	1484        	2.6         	0.02766     	0.047       	0.01293     
1           	1488        	2.633       	0.03561     	0.03608     	0.007785    
1           	1492        	2.65        	0.02864     	0.02715     	0.00264     
1           	1496        	2.75        	0.01375     	0.03632     	0.0137      
1           	1500        	2.767       	0.01489     	0.02179     	0.01505     
1           	1504        	2.767       	0.02444     	0.03661     	0.01425     
1           	1508        	2.683       	0.01449     	0.03945     	0.03838     
1           	1512        	2.65        	0.006465    	0.02249     	0.01979     
1           	1516        	2.733       	0.009465    	0.03319     	0.008005    
1           	1520        	2.667       	0.01208     	0.05049     	0.01766     
1           	1524        	2.8         	0.03519     	0.06256     	0.03176     
1           	1528        	2.55        	0.007956    	0.0343      	0.03448     
1           	1532        	2.6         	0.02018     	0.03155     	0.01684     
1           	1536        	2.7         	0.001425    	0.04133     	0.01247     
1           	1540        	2.633       	0.02524     	0.0636      	0.02312     
1           	1544        	2.683       	0.05231     	0.07646     	0.01064     
1           	1548        	2.683       	0.05782     	0.07804     	0.02884     
1           	1552        	2.717       	0.04318     	0.04158     	0.02286     
1           	1556        	2.633       	0.0553      	0.05185     	0.02455     
1           	1560        	2.65        	0.02837     	0.059       	0.02926     
1           	1564        	2.617       	0.04084     	0.05593     	0.03559     
1           	1568        	2.583       	0.03836     	0.05291     	0.02377     
1           	1572        	2.633       	0.0154      	0.06054     	0.0425      
1           	1576        	2.583       	0.02627     	0.0565      	0.01808     
1           	1580        	2.6         	0.03088     	0.08465     	0.03206     
1           	1584        	2.533       	0.02195     	0.04403     	0.03477     
1           	1588        	2.55        	0.01013     	0.06549     	0.01136     
1           	1592        	2.55        	0.02897     	0.06308     	0.008986    
1           	1596        	2.567       	0.02296     	0.05244     	0.0324      
1           	1600        	2.5         	0.02564     	0.01688     	-0.0009975  
1           	1604        	2.533       	0.03528     	0.05999     	0.01614     
1           	1608        	2.567       	0.05515     	0.08129     	0.02074     
1           	1612        	2.5         	0.01833     	0.07276     	0.03039     
1           	1616        	2.55        	0.009265    	0.07756     	0.03641     
1           	1620        	2.633       	0.006774    	0.07714     	0.0675      
1           	1624        	2.633       	0.01139     	0.08456     	0.0477      
1           	1628        	2.567       	0.02536     	0.04601     	0.03479     
1           	1632        	2.533       	0.00173     	0.07246     	0.05947     
1           	1636        	2.567       	0.008918    	0.09102     	0.04817     
1           	1640        	2.383       	0.02104     	0.04792     	0.02554     
1           	1644        	2.583       	0.01429     	0.05753     	0.02289     
1           	1648        	2.5         	0.01886     	0.07626     	0.02892     
1           	1652        	2.567       	0.0221      	0.05226     	0.03782     
1           	1656        	2.467       	0.009203    	0.0581      	0.02374     
1           	1660        	2.433       	0.03738     	0.02754     	0.04324     
1           	1664        	2.5         	0.02745     	0.04322     	0.02796     
1           	1668        	2.517       	0.01192     	0.04337     	0.01645     
1           	1672        	2.483       	0.03622     	0.05449     	0.008231    
1           	1676        	2.467       	0.01074     	0.0496      	0.01761     
1           	1680        	2.617       	0.04839     	0.04616     	0.02427     
1           	1684        	2.567       	0.006467    	0.06832     	0.0258      
1           	1688        	2.65        	0.01159     	0.04517     	0.01004     
1           	1692        	2.6         	0.03352     	0.03862     	0.009346    
1           	1696        	2.617       	0.0165      	0.02842     	0.02337     
1           	1700        	2.5         	0.01922     	0.02291     	0.01301     
1           	1704        	2.533       	0.0154      	0.02448     	0.01748     
1           	1708        	2.517       	0.04591     	0.06713     	0.01475     
1           	1712        	2.467       	0.04637     	0.07641     	0.0294      
1           	1716        	2.433       	0.03051     	0.02695     	0.0191      
1           	1720        	2.567       	0.01493     	0.0365      	0.02998     
1           	1724        	2.55        	0.02171     	0.03112     	0.01178     
1           	1728        	2.567       	0.038       	0.03831     	0.01394     
1           	1732        	2.667       	0.01235     	0.02322     	0.006157    
1           	1736        	2.583       	0.00456     	0.01111     	0.01156     
1           	1740        	2.45        	0.003486    	0.0345      	0.02304     
1           	1744        	2.4         	0.01203     	0.03681     	0.01532     
1           	1748        	2.483       	0.00807     	0.04632     	0.01331     
