generation  	alive.rpl   	n.adlt.rs   	n.adlt.fst.wc_p1-2	n.adlt.fst.wc_p1-3	n.adlt.fst.wc_p2-3
1190        	10          	0.06095     	9.311e-06   	1.935e-05   	1.183e-05   
1195        	10          	0.09014     	8.786e-06   	1.283e-05   	5.013e-06   
1200        	10          	0.09468     	4.442e-06   	6.811e-06   	1.992e-05   
1205        	10          	0.08874     	9.64e-06    	1.744e-05   	6.83e-06    
1210        	10          	0.1343      	1.061e-05   	3.032e-06   	1.025e-05   
1215        	10          	0.1362      	1.175e-05   	2.229e-05   	1.376e-05   
1220        	10          	0.08814     	1.52e-05    	2.368e-05   	1.22e-05    
1225        	10          	0.09036     	5.627e-06   	1.245e-05   	9.657e-06   
1230        	10          	0.08091     	1.674e-05   	2.636e-05   	6.162e-06   
1235        	10          	0.07177     	5.524e-06   	1.376e-05   	1.224e-05   
1240        	10          	0.09678     	1.546e-05   	1.669e-05   	6.228e-06   
1245        	10          	0.1104      	6.366e-06   	1.903e-05   	1.06e-05    
1250        	10          	0.1191      	6.515e-06   	2.526e-05   	8.951e-06   
1255        	10          	0.1312      	9.155e-06   	2.213e-05   	1.036e-05   
1260        	10          	0.09612     	8.29e-06    	5.938e-06   	1.318e-05   
1265        	10          	0.1511      	1.204e-05   	8.528e-06   	1.641e-05   
1270        	10          	0.1298      	6.393e-06   	2.496e-05   	1.125e-05   
1275        	10          	0.1528      	4.697e-06   	1.323e-05   	3.739e-06   
1280        	10          	0.1056      	7.435e-06   	1.267e-05   	1.036e-05   
1285        	10          	0.0824      	8.657e-06   	1.715e-05   	1.462e-05   
1290        	10          	0.1345      	7.215e-06   	1.088e-05   	1.592e-05   
1295        	10          	0.1099      	1.841e-05   	8.829e-06   	9.547e-06   
1300        	10          	0.1064      	2.071e-05   	3.596e-05   	1.029e-05   
1305        	10          	0.0905      	1.901e-05   	5.899e-05   	1.631e-05   
1310        	10          	0.1064      	1.687e-06   	1.688e-05   	1.519e-05   
1315        	10          	0.09646     	2.457e-05   	2.033e-05   	7.421e-06   
1320        	10          	0.08617     	2.207e-05   	4.039e-05   	1.394e-05   
