replicate   	generation  	n.adlt.rs   	n.adlt.fst.wc_p1-2	n.adlt.fst.wc_p1-3	n.adlt.fst.wc_p2-3
1           	1670        	3.533       	0.03026     	0.05917     	0.02932     
1           	1675        	3.583       	0.02498     	0.06704     	0.03494     
1           	1680        	3.517       	0.04099     	0.05036     	0.02232     
1           	1685        	3.717       	0.04274     	0.04246     	0.01985     
1           	1690        	3.6         	0.02105     	0.05781     	0.02447     
1           	1695        	3.7         	0.02039     	0.05667     	0.02984     
1           	1700        	3.85        	0.02075     	0.05509     	0.01915     
1           	1705        	3.767       	0.02057     	0.04157     	0.01718     
1           	1710        	3.65        	0.02487     	0.06024     	0.01979     
1           	1715        	3.617       	0.04423     	0.07123     	0.01848     
1           	1720        	3.733       	0.04556     	0.05873     	0.01713     
1           	1725        	3.8         	0.03016     	0.05404     	0.01971     
1           	1730        	3.75        	0.03554     	0.05528     	0.02522     
1           	1735        	3.817       	0.02334     	0.05936     	0.02384     
1           	1740        	3.9         	0.03573     	0.03748     	0.004797    
1           	1745        	3.733       	0.04215     	0.04306     	0.02187     
1           	1750        	3.85        	0.034       	0.03603     	0.02915     
1           	1755        	3.75        	0.01695     	0.04263     	0.01647     
1           	1760        	3.75        	0.01665     	0.03241     	0.02566     
1           	1765        	3.733       	0.008015    	0.03202     	0.02204     
1           	1770        	3.8         	0.0197      	0.03663     	0.01504     
1           	1775        	3.7         	0.04285     	0.06129     	0.01932     
1           	1780        	3.65        	0.04091     	0.05727     	0.02642     
1           	1785        	3.767       	0.02378     	0.0611      	0.02425     
1           	1790        	3.633       	0.02331     	0.06792     	0.03147     
1           	1795        	3.7         	0.01377     	0.07602     	0.03639     
1           	1800        	3.583       	0.01992     	0.07847     	0.02828     
1           	1805        	3.533       	0.03041     	0.07885     	0.05587     
1           	1810        	3.483       	0.04989     	0.09253     	0.02164     
1           	1815        	3.5         	0.04341     	0.06817     	0.04035     
1           	1820        	3.533       	0.03894     	0.06436     	0.004917    
1           	1825        	3.417       	0.04049     	0.07577     	0.02458     
