generation  	alive.rpl   	n.adlt.rs   	n.adlt.fst.wc_p1-2	n.adlt.fst.wc_p1-3	n.adlt.fst.wc_p2-3
1595        	10          	6.428       	0.005706    	0.01071     	0.003368    
1600        	10          	6.43        	0.004113    	0.01107     	0.004279    
1605        	10          	6.433       	0.00342     	0.01057     	0.003796    
1610        	10          	6.433       	0.003801    	0.007775    	0.002326    
1615        	10          	6.458       	0.004095    	0.008603    	0.001173    
1620        	10          	6.468       	0.003387    	0.008707    	0.005387    
1625        	10          	6.412       	0.004365    	0.008852    	0.002928    
1630        	10          	6.467       	0.003508    	0.008799    	0.003308    
1635        	10          	6.397       	0.005326    	0.008618    	0.006299    
1640        	10          	6.422       	0.005131    	0.01201     	0.005175    
1645        	10          	6.427       	0.004911    	0.01135     	0.001961    
1650        	10          	6.403       	0.005345    	0.007225    	0.003493    
1655        	10          	6.473       	0.005832    	0.01096     	0.004981    
1660        	10          	6.378       	0.004699    	0.01123     	0.003719    
1665        	10          	6.412       	0.003061    	0.007346    	0.003437    
1670        	10          	6.435       	0.005374    	0.01036     	0.004254    
1675        	10          	6.445       	0.004371    	0.009435    	0.005171    
1680        	10          	6.423       	0.005721    	0.008477    	0.004819    
1685        	10          	6.298       	0.005125    	0.007592    	0.003424    
1690        	10          	6.385       	0.005035    	0.009616    	0.002999    
1695        	10          	6.418       	0.0045      	0.009631    	0.004922    
1700        	10          	6.392       	0.002963    	0.0105      	0.004202    
1705        	10          	6.413       	0.004059    	0.009943    	0.003361    
1710        	10          	6.375       	0.004191    	0.01123     	0.004634    
1715        	10          	6.385       	0.004763    	0.008436    	0.003013    
1720        	10          	6.335       	0.003572    	0.009088    	0.004866    
1725        	10          	6.382       	0.003725    	0.008462    	0.004046    
1730        	10          	6.408       	0.00768     	0.009713    	0.003701    
1735        	10          	6.35        	0.004321    	0.008435    	0.005225    
1740        	10          	6.358       	0.003323    	0.008749    	0.005356    
1745        	10          	6.383       	0.002591    	0.009809    	0.00401     
1750        	10          	6.362       	0.005788    	0.01114     	0.003705    
1755        	10          	6.38        	0.002912    	0.01089     	0.004948    
1760        	10          	6.348       	0.00594     	0.01095     	0.004083    
