generation  	alive.rpl   	n.adlt.rs   	n.adlt.fst.wc_p1-2	n.adlt.fst.wc_p1-3	n.adlt.fst.wc_p2-3
1392        	10          	0.0771      	6.861e-06   	4.279e-05   	4.337e-06   
1396        	10          	0.07906     	1.638e-05   	2.682e-05   	1.191e-05   
1400        	10          	0.05058     	5.829e-06   	1.881e-05   	7.494e-06   
1404        	10          	0.06645     	6.124e-06   	1.397e-05   	2.664e-05   
1408        	10          	0.0661      	7.601e-06   	1.931e-05   	3.801e-06   
1412        	10          	0.06701     	2.4e-05     	1.538e-05   	6.979e-06   
1416        	10          	0.09023     	3.907e-05   	5.305e-05   	1.742e-05   
1420        	10          	0.08912     	1.404e-05   	1.974e-05   	5.834e-06   
1424        	10          	0.05762     	7.19e-06    	1.472e-05   	1.18e-05    
1428        	10          	0.05772     	7.167e-06   	2.698e-05   	6.815e-06   
1432        	10          	0.05819     	1.266e-05   	2.495e-05   	9.37e-06    
1436        	10          	0.0883      	1.49e-05    	3.148e-05   	1.427e-05   
1440        	10          	0.1364      	4.479e-06   	4.635e-06   	1.231e-05   
1444        	10          	0.101       	6.062e-06   	2.218e-05   	6.13e-06    
1448        	10          	0.1084      	5.539e-06   	2.245e-05   	1.453e-05   
1452        	10          	0.1042      	3.987e-06   	1.964e-05   	1.086e-05   
1456        	10          	0.1142      	1.226e-05   	1.916e-05   	4.684e-06   
1460        	10          	0.1276      	9.235e-06   	8.072e-06   	1.432e-05   
1464        	10          	0.1243      	5.792e-06   	2.63e-05    	7.095e-06   
1468        	10          	0.07927     	9.434e-06   	1.125e-05   	2.197e-05   
1472        	10          	0.1034      	9.913e-06   	2.041e-05   	8.23e-06    
1476        	10          	0.0885      	9.41e-06    	4.932e-06   	9.606e-06   
1480        	10          	0.05594     	6.484e-06   	1.906e-05   	1.518e-05   
1484        	10          	0.08863     	1.208e-05   	1.026e-05   	7.919e-06   
1488        	10          	0.1041      	9.763e-06   	2.416e-05   	1.768e-05   
1492        	10          	0.05912     	1.051e-05   	6.653e-06   	1.505e-05   
1496        	10          	0.071       	1.568e-05   	7.792e-06   	4.387e-06   
1500        	10          	0.06677     	8.844e-06   	1.251e-05   	8.357e-06   
1504        	10          	0.1036      	3.161e-06   	4.353e-05   	6.343e-06   
1508        	10          	0.06284     	6.598e-06   	1.38e-05    	3.097e-06   
