generation  	alive.rpl   	n.adlt.rs   	n.adlt.fst.wc_p1-2	n.adlt.fst.wc_p1-3	n.adlt.fst.wc_p2-3
865         	10          	0.04139     	0.0001255   	0.0001996   	0.0001333   
870         	10          	0.049       	0.0002758   	0.0005531   	7.395e-05   
875         	10          	0.04651     	5.26e-05    	0.0003303   	8.033e-05   
880         	10          	0.04654     	7.557e-05   	0.0002804   	0.000287    
885         	10          	0.03049     	0.000155    	0.0002123   	0.0001392   
890         	10          	0.02968     	7.955e-05   	0.0003259   	0.0001393   
895         	10          	0.0353      	0.0001421   	0.0001288   	9.394e-05   
900         	10          	0.02582     	0.0001996   	0.0002153   	0.0001065   
905         	10          	0.02367     	0.0001492   	0.0001642   	3.957e-05   
910         	10          	0.02734     	0.0001544   	0.0002648   	0.0001068   
915         	10          	0.02706     	0.0001256   	0.0001878   	8.213e-05   
920         	10          	0.01901     	7.886e-05   	0.0001935   	5.965e-05   
925         	10          	0.02127     	6.149e-05   	0.0001316   	8.916e-05   
930         	10          	0.02141     	5.772e-05   	0.0001505   	8.435e-05   
935         	10          	0.03221     	0.0002424   	0.0004383   	0.0001132   
940         	10          	0.02191     	2.102e-05   	0.0002716   	0.0002164   
945         	10          	0.0151      	4.836e-05   	0.0004648   	0.0002462   
950         	10          	0.02029     	8.325e-05   	0.0001788   	8.958e-05   
955         	10          	0.0253      	0.0001046   	0.00015     	4.373e-05   
960         	10          	0.02188     	7.209e-05   	0.0002628   	6.263e-05   
965         	10          	0.02184     	6.359e-05   	0.0003234   	5.672e-05   
970         	10          	0.02384     	8.864e-05   	0.0004289   	0.0001429   
975         	10          	0.01391     	0.0002075   	0.0004418   	4.754e-05   
980         	10          	0.01616     	0.0001708   	0.0006452   	0.0001948   
985         	10          	0.01879     	0.0001298   	0.0004104   	0.0001085   
990         	10          	0.01501     	8.335e-05   	0.0001084   	5.651e-05   
995         	10          	0.02025     	0.0001396   	0.0001355   	7.709e-05   
1000        	10          	0.0144      	9.318e-05   	0.0003306   	0.0002598   
1005        	10          	0.008692    	8.641e-05   	0.0001634   	0.0001233   
1010        	10          	0.01534     	0.0001111   	0.0002543   	5.028e-05   
1015        	10          	0.009303    	8.584e-05   	0.0001308   	7.467e-05   
1020        	10          	0.008792    	0.0001724   	0.0002772   	0.0001053   
1025        	10          	0.0176      	8.906e-05   	0.0006042   	0.0002015   
1030        	10          	0.01416     	0.0001381   	0.0002996   	0.0001816   
1035        	10          	0.009914    	0.0001162   	0.0001721   	0.0001717   
1040        	10          	0.008833    	6.703e-05   	0.0002141   	0.0002425   
1045        	10          	0.01478     	2.904e-05   	0.0001861   	0.0001929   
1050        	10          	0.01422     	4.496e-05   	0.0003198   	6.489e-05   
1055        	10          	0.013       	0.0001004   	0.0006983   	0.0001901   
1060        	10          	0.01571     	0.000139    	0.0004299   	5.247e-05   
1065        	10          	0.01579     	0.0001885   	0.0004967   	8.982e-05   
1070        	10          	0.0226      	0.0001142   	0.0004035   	0.0001096   
1075        	10          	0.01677     	0.0001381   	0.0003926   	0.0001432   
1080        	10          	0.01501     	9.124e-05   	0.0001272   	4.367e-05   
1085        	10          	0.02117     	0.0001591   	0.0003061   	8.818e-05   
1090        	10          	0.01954     	0.000142    	0.0004417   	0.0001336   
1095        	10          	0.02644     	0.0001441   	0.0003675   	0.0002083   
1100        	10          	0.02023     	0.0001285   	0.0002402   	0.0001547   
1105        	10          	0.02151     	0.0001172   	0.0003505   	0.0001085   
1110        	10          	0.01136     	8.464e-05   	0.0002181   	0.000181    
1115        	10          	0.01768     	5.309e-05   	0.0002031   	9.123e-05   
1120        	10          	0.01388     	5.999e-05   	0.0001677   	4.569e-05   
1125        	10          	0.02088     	0.0001502   	0.00053     	5.828e-05   
1130        	10          	0.02004     	6.93e-05    	0.0001825   	0.0001544   
1135        	10          	0.01422     	0.000131    	0.0001655   	0.00011     
1140        	10          	0.01547     	0.0001045   	0.0002997   	7.054e-05   
1145        	10          	0.01625     	7.517e-05   	0.0003112   	0.0001451   
1150        	10          	0.01436     	0.0001777   	0.0001917   	0.0001683   
1155        	10          	0.01957     	2.912e-05   	0.0002153   	0.0001424   
1160        	10          	0.01653     	0.0002117   	0.0003385   	0.0001607   
1165        	10          	0.02571     	0.0002505   	0.0002537   	9.798e-05   
1170        	10          	0.01758     	0.0001132   	0.0004441   	0.0003153   
1175        	10          	0.01906     	0.0001749   	0.0005875   	0.0002062   
1180        	10          	0.01401     	0.000109    	0.0002263   	0.0002526   
1185        	10          	0.02329     	0.0001267   	0.000421    	0.0001789   
1190        	10          	0.0156      	0.0001936   	0.0002446   	0.0001218   
1195        	10          	0.02172     	9.006e-05   	0.0002132   	0.0001064   
1200        	10          	0.01284     	0.0001428   	0.0003891   	9.342e-05   
1205        	10          	0.01043     	0.0001338   	0.0003401   	3.666e-05   
1210        	10          	0.009844    	0.0001247   	0.0002748   	9.422e-05   
1215        	10          	0.01017     	0.0001757   	0.0003739   	0.0001632   
1220        	10          	0.01236     	0.0001485   	0.000466    	0.0001154   
1225        	10          	0.01356     	0.00012     	0.0004631   	0.000548    
1230        	10          	0.02154     	7.489e-05   	0.0002651   	0.0001903   
1235        	10          	0.02196     	7.643e-05   	0.0002679   	0.0002488   
1240        	10          	0.0236      	0.0001529   	0.0004855   	0.0004302   
1245        	10          	0.02514     	0.0001926   	0.0003103   	0.0001118   
1250        	10          	0.02418     	0.0001085   	0.0002267   	9.928e-05   
1255        	10          	0.01734     	4.62e-05    	0.000188    	8.984e-05   
1260        	10          	0.03054     	0.0001278   	0.0003493   	0.0001634   
1265        	10          	0.02386     	6.685e-05   	0.0002705   	0.0001437   
1270        	10          	0.02379     	9.147e-05   	0.0003754   	9.784e-05   
1275        	10          	0.03199     	7.931e-05   	9.946e-05   	0.0001671   
